,id,Date,SAR_mean,SAR_std,SAR_med,modis_mean,modis_std,modis_med,NDVI_mean
0,104839603,130119,0.4870223216698182,0.44160122945323677,0.4980584505644801,0.5841638286717106,0.06660396810211933,0.5682504646452845,0.4867127213085595
1,104839603,250119,0.5193493457843811,0.5083225997248562,0.5164286365515554,0.5672818975580273,0.057015750308146804,0.5570728711381406,0.3771076903869308
2,104839603,010219,0.5625341658453252,0.5163777350994512,0.5553226501909477,0.5195727491504463,0.07452504835437804,0.5056596070937878,0.2504157017909917
3,104839603,090319,0.425546723777016,0.44392357501890484,0.4185494043093616,0.5125166874945708,0.09119346741875509,0.4956054015470572,0.15378173721233307
4,104839603,140319,0.2963405749487345,0.3203160764092012,0.29232374053257704,0.5362418326728294,0.062376964081011475,0.5236063340961984,0.15531858587849579
5,104839603,260319,0.28101583381692663,0.3460680572908067,0.27136640366285797,0.5274444144309154,0.0778109120057751,0.5197652862448674,0.25458621477704957
6,104839603,020419,0.2784047715682256,0.28635408328090345,0.27392897593184323,0.5450283620987556,0.05491050731957045,0.5382461721107237,0.31981646910231504
7,104839603,190419,0.2667785067578949,0.2553302744828557,0.2646938100668056,0.5941063089317173,0.10004692952544406,0.5924312770310962,0.7261862412434326
8,104839603,260419,0.3018198022741595,0.248777717458853,0.3010028463650152,0.5893755456023562,0.09205786833305091,0.5824477782956966,0.7601222156852014
9,104839603,080519,0.35270830340945414,0.256861073019136,0.351788110216134,0.6204706212506943,0.08332443573494336,0.611363147727616,0.8015525270051171
10,104839603,130519,0.34045556023366286,0.211397653292966,0.3442666863013598,0.6815962095355577,0.07128848941034148,0.6728218791822205,0.7954683053305605
11,104839603,250519,0.304573370474686,0.22425008523139203,0.3048378134846687,0.7137733567080615,0.05360803143529137,0.7047664160417958,0.780309673783658
12,104839603,060619,0.29096480343214914,0.1984949977716019,0.2916912876414705,0.6770758040622354,0.09414345215204512,0.6637043039449573,0.7500288073110497
13,104839603,130619,0.31102402194630013,0.19005249858035517,0.3139166256319282,0.6362741233037831,0.0728023338987771,0.6228317210276277,0.6882183121716288
14,104839603,180619,0.2811069430390174,0.20880690811173117,0.27925808908529576,0.5971843653504257,0.09919536819904595,0.5803804620211295,0.6808884281619417
15,104839603,250619,0.3105315769700471,0.2077618726384842,0.3113970023062943,0.5977986512875569,0.12117594254063982,0.5859546973946164,0.6290900502647493
16,104839603,070719,0.33907101970439446,0.19865055178161373,0.3468214322477684,0.58770030684389,0.10043641110711311,0.5801626737525757,0.5486003388039076
17,104839603,190719,0.35653576402075204,0.22758439344118142,0.36232414539504965,0.5361201983589681,0.06712004577026853,0.5291034738766623,0.3808104720508155
18,104839603,310719,0.3380426882589314,0.18670786663499875,0.3459658861011425,0.4750400057728904,0.0436509370824474,0.4687851388525913,0.36154212216779774
19,104839603,120819,0.36113618811176695,0.20036332554215852,0.3690927529724196,0.46485319980394846,0.05724299501460542,0.4627354215091446,0.2712147139834857
20,104839603,240819,0.3777778745012764,0.2002728432151518,0.3830670986507302,0.4733141142279521,0.04758498046405273,0.4715235109905721,0.3987479401970912
21,104839603,050919,0.39538643379051885,0.24344684835404867,0.39803865228143387,0.42408321502226576,0.14298697818564562,0.41115868207419054,0.22868205536476577
22,104839603,170919,0.36802628000666,0.2795955291472314,0.36218878933655474,0.39812836550431063,0.09409725155888309,0.38959101091730575,0.191653998219612
